antecedent,consequent,confidence,coverage,leverage,lift,strength,support
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.8153846153846154,0.026204394275347712,0.010443320427047154,1.9560556464811785,15.907692307692308,53
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.8070175438596491,0.029026405966539003,0.008965719753768977,1.9359835759611794,18.140350877192983,52
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.8490566037735849,0.02136665994759121,0.0035237968429500965,1.2410635861286845,32.0188679245283,45
"SET OF 3 CAKE TINS PANTRY DESIGN , NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.48223350253807107,0.09393267486393872,-0.01166664994008294,0.7048793182355245,15.288288288288289,109
"SET OF 3 CAKE TINS PANTRY DESIGN , NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5236051502145923,0.09393267486393872,-0.00555374046163177,0.8373968891729827,16.5,122
"SET OF 3 CAKE TINS PANTRY DESIGN , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",JUMBO BAG RED RETROSPOT,0.5054945054945055,0.036686151985486797,-0.0065536786613066295,0.7388798590919982,18.64835164835165,46
"SET OF 3 CAKE TINS PANTRY DESIGN , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.4945054945054945,0.036686151985486797,-0.00021266462970736348,0.988413278904818,13.637362637362637,45
"SET OF 3 CAKE TINS PANTRY DESIGN , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.5274725274725275,0.036686151985486797,-0.003588075682116518,0.8435819499649286,17.043956043956044,48
"SET OF 3 CAKE TINS PANTRY DESIGN , PARTY BUNTING",WHITE HANGING HEART T-LIGHT HOLDER,0.4010152284263959,0.07941947188066922,-0.01781076431643538,0.6413399575188105,7.873096446700508,79
"SET OF 3 CAKE TINS PANTRY DESIGN , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.5802469135802469,0.03265470671235638,-0.003392476230948912,0.8481452381472024,20.950617283950617,47
"SET OF 3 CAKE TINS PANTRY DESIGN , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5802469135802469,0.03265470671235638,-0.0014704495508424693,0.9279835390946503,19.14814814814815,47
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL",NATURAL SLATE HEART CHALKBOARD ,0.4053333333333333,0.15117919774239064,0.0031344669839787633,1.0539091544374561,2.544,152
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.75,0.024188671638782504,0.0015931563108188235,1.0962728344136712,28.283333333333335,45
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.7361111111111112,0.029026405966539003,0.0015086430456695463,1.075971485628233,23.569444444444443,53
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, JUMBO SHOPPER VINTAGE RED PAISLEY",NATURAL SLATE HEART CHALKBOARD ,0.6805555555555556,0.029026405966539003,0.008590529614159157,1.7695157815047753,13.25,49
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.4605263157894737,0.06127796815158234,-0.012302774785841152,0.6731499860434822,13.576,70
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.40789473684210525,0.06127796815158234,0.00293439808128884,1.1330155596157245,7.144,62
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, PAPER CHAIN KIT 50'S CHRISTMAS ",NATURAL SLATE HEART CHALKBOARD ,0.746268656716418,0.027010683329973795,0.009768920823706914,1.9403767326887575,14.238805970149254,50
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, PARTY BUNTING",JUMBO BAG RED RETROSPOT,0.5108695652173914,0.03708929651279984,-0.006426339924298055,0.7467365683687326,18.445652173913043,47
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, PARTY BUNTING",NATURAL SLATE HEART CHALKBOARD ,0.5434782608695652,0.03708929651279984,0.0058926874125333414,1.4131004466320298,10.369565217391305,50
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, REGENCY CAKESTAND 3 TIER",JUMBO BAG RED RETROSPOT,0.5106382978723404,0.03789558556742592,-0.006574806977593948,0.746398525558244,18.0531914893617,48
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, REGENCY CAKESTAND 3 TIER",NATURAL SLATE HEART CHALKBOARD ,0.6276595744680851,0.03789558556742592,0.00921088948545683,1.6319806860252464,10.148936170212766,59
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.5319148936170213,0.03789558556742592,0.006514510013420138,1.4775082795263397,9.5,50
"WHITE HANGING HEART T-LIGHT HOLDER, HEART OF WICKER SMALL, SET OF 3 CAKE TINS PANTRY DESIGN ",NATURAL SLATE HEART CHALKBOARD ,0.6428571428571429,0.033864140294295506,0.008745660213361052,1.6714959568733154,13.43661971830986,54
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.7833333333333333,0.10280185446482563,0.005436153255217343,1.1449960714987233,27.81967213114754,181
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.6629213483146067,0.10280185446482563,0.009398362661129315,1.5903060004781255,13.972972972972974,113
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.67,0.10280185446482563,0.013160584427106313,1.5782858499525168,14.830985915492958,139
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.9032258064516129,0.04555533158637372,0.006304120740851409,1.3202425532723783,32.0188679245283,90
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.8524590163934426,0.04555533158637372,0.013315958814573061,2.00809552722121,18.473684210526315,81
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.9166666666666666,0.02781697238459988,0.00562460158394924,1.3398890198389313,33.94,60
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8780487804878049,0.0435396089498085,0.006750090740023747,1.2834413671184444,31.425925925925927,90
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.847457627118644,0.0560370892965128,0.011551744404581904,2.0329967544175984,17.52542372881356,81
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.90625,0.03265470671235638,0.0058798478972510474,1.3246630082498527,28.76271186440678,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.7469879518072289,0.033460995766982464,0.0021030800981377785,1.0918701322674316,24.242857142857144,62
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5783132530120482,0.033460995766982464,0.0051463702710612645,1.362303916520784,12.686746987951807,48
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.5421686746987951,0.033460995766982464,0.004152770566272601,1.296865378582798,12.493975903614459,45
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.9,0.03829873009473896,0.00452137842273137,1.3155274012964056,33.94,76
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.5684210526315789,0.03829873009473896,0.005511565091812083,1.3390013495276654,12.10344827586207,54
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.5172413793103449,0.03829873009473896,0.005076403039048257,1.3885467980295567,10.620689655172415,47
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.47639484978540775,0.17698044749042532,0.004552664583387593,1.1116626762866453,9.085470085470085,181
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4794520547945205,0.13384398306792986,0.003951889036033165,1.1501748761294084,9.847619047619048,135
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.4941860465116279,0.17698044749042532,0.009530170849660206,1.164129618586983,10.028571428571428,210
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7794117647058824,0.07296915944366056,0.010341416932338315,1.8697590738423029,15.205882352941176,90
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.75,0.07296915944366056,0.015788540659474073,1.7667378917378918,15.716417910447761,116
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",NATURAL SLATE HEART CHALKBOARD ,0.4253731343283582,0.07296915944366056,0.0025750541788945105,1.1060147376325917,8.368421052631579,76
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.8545454545454545,0.036283007458173755,0.01281757433845718,2.0130104463437797,19.867924528301888,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.8909090909090909,0.04676476516831284,0.010813391013095046,2.1372340425531915,20.274509803921568,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.618421052631579,0.03063898407579117,0.005941201277239225,1.456783875643525,13.855263157894736,47
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.7763157894736842,0.06772828058859101,0.010713031510730279,1.8115252265187898,15.865671641791044,90
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7605633802816901,0.06772828058859101,0.014385051618711415,1.7916215240158901,16.983870967741936,107
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",NATURAL SLATE HEART CHALKBOARD ,0.4107142857142857,0.06772828058859101,0.0017686838615134756,1.0679001946690625,5.678571428571429,69
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",SET OF 3 CAKE TINS PANTRY DESIGN ,0.4041095890410959,0.05885910098770409,0.0018601857235885583,1.084841813437704,6.328767123287672,59
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.8596491228070176,0.031445273130417256,0.010713031510730279,2.005982736710073,20.056603773584907,60
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.7236842105263158,0.05724652287845192,0.012326097196512153,1.6887099569242958,14.971830985915492,90
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7464788732394366,0.08466035073573876,0.010842889393142341,1.790755169313755,16.15625,107
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.7564102564102564,0.04313646442249546,0.01065549748022481,1.7650758617362567,13.805194805194805,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.43103448275862066,0.060068534569643214,0.00011653079060006084,1.005814707885944,9.163793103448276,62
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.5302013422818792,0.060068534569643214,0.0063486527305646814,1.2489690688795836,11.32258064516129,79
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.46534653465346537,0.060068534569643214,0.001925358453059443,1.1131071159189208,10.581632653061224,67
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, LUNCH BAG RED RETROSPOT",PACK OF 72 RETROSPOT CAKE CASES,0.42953020134228187,0.060068534569643214,0.004176092976943603,1.193112726124894,5.993288590604027,64
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.43209876543209874,0.06530941342471276,0.0047082014963642435,1.200247466578187,6.765151515151516,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG PINK POLKADOT,0.5802469135802469,0.06530941342471276,0.005241935270883909,1.3540004413318933,13.455696202531646,76
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.45132743362831856,0.06530941342471276,0.0015705652649423822,1.0827057051402749,9.150442477876107,69
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO STORAGE BAG SUKI,0.5542168674698795,0.06530941342471276,0.006542708189388214,1.305541253332418,12.686746987951807,85
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.4838709677419355,0.06530941342471276,-0.0006160529452852589,0.9671570793584778,13.344086021505376,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.4506172839506173,0.06530941342471276,0.005917635078303368,1.2516866437172522,5.512345679012346,73
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",PARTY BUNTING,0.45714285714285713,0.06530941342471276,-0.0006835822946497293,0.9658797761012411,11.18095238095238,66
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.4787234042553192,0.06530941342471276,0.0043657602469997685,1.285144376899696,9.829787234042554,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO BAG PINK POLKADOT,0.5217391304347826,0.03708929651279984,0.0034565925446054307,1.2174731072845515,11.554347826086957,48
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5978260869565217,0.03708929651279984,0.006712222296216475,1.4341466234967624,11.23913043478261,55
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",JUMBO STORAGE BAG SUKI,0.6301369863013698,0.03708929651279984,0.007234416759533066,1.4843825209122012,14.424657534246576,57
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",NATURAL SLATE HEART CHALKBOARD ,0.6195652173913043,0.03708929651279984,0.008714699103724634,1.6109345091605138,10.369565217391305,57
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",PACK OF 72 RETROSPOT CAKE CASES,0.532608695652174,0.03708929651279984,0.006401636046792882,1.4794354642387655,9.706521739130435,49
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",REGENCY CAKESTAND 3 TIER,0.532608695652174,0.03708929651279984,0.003037357991812046,1.181695768841876,12.152173913043478,49
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PAPER CHAIN KIT 50'S CHRISTMAS ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.5108695652173914,0.03708929651279984,0.005131824237924995,1.3714415113871636,10.043478260869565,47
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PARTY BUNTING",JUMBO SHOPPER VINTAGE RED PAISLEY,0.4015748031496063,0.0511993549687563,-0.0007821540164055687,0.9633523203216618,8.141732283464567,51
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PARTY BUNTING",JUMBO STORAGE BAG SUKI,0.4645669291338583,0.0511993549687563,0.002050828146704139,1.0943573292654658,10.323529411764707,59
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PARTY BUNTING",LUNCH BAG RED RETROSPOT,0.4409448818897638,0.0511993549687563,-0.003039064509666022,0.8813567925282507,9.771653543307087,56
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, PARTY BUNTING",NATURAL SLATE HEART CHALKBOARD ,0.5196850393700787,0.0511993549687563,0.006916273073899008,1.3512355766849897,9.352941176470589,66
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",HEART OF WICKER SMALL,0.44036697247706424,0.043942753477121545,0.0035311917536506583,1.223214193985843,8.192660550458715,48
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",JUMBO STORAGE BAG SUKI,0.5045871559633027,0.043942753477121545,0.00351875855214312,1.188630997499499,9.660550458715596,55
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",LUNCH BAG  BLACK SKULL.,0.43119266055045874,0.043942753477121545,0.0005770468229086695,1.0314111808056055,9.513761467889909,47
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.5137614678899083,0.043942753477121545,0.0005914303305350368,1.0269019509274113,11.385321100917432,56
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",NATURAL SLATE HEART CHALKBOARD ,0.5504587155963303,0.043942753477121545,0.0072882939660657295,1.431250360625469,8.752293577981652,60
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.5688073394495413,0.043942753477121545,0.009175215136033242,1.5799850005650473,8.192660550458715,62
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PAPER CHAIN KIT 50'S CHRISTMAS ,0.44954128440366975,0.043942753477121545,0.007654545202630914,1.6326312678818489,6.26605504587156,49
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PARTY BUNTING,0.42201834862385323,0.043942753477121545,-0.0022530911437777454,0.8916665364237377,10.770642201834862,46
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",SET OF 3 CAKE TINS PANTRY DESIGN ,0.44036697247706424,0.043942753477121545,0.00298201805569026,1.182175622542595,8.477064220183486,48
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",JUMBO BAG PINK POLKADOT,0.6,0.049586776859504134,0.005184157452113585,1.4000940733772342,14.173333333333334,61
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",JUMBO SHOPPER VINTAGE RED PAISLEY,0.5875,0.049586776859504134,0.005804029746881552,1.409375,12.925,63
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",JUMBO STORAGE BAG SUKI,0.6911764705882353,0.049586776859504134,0.007675510993408331,1.6281702139545275,15.485294117647058,68
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",LUNCH BAG RED RETROSPOT,0.42276422764227645,0.049586776859504134,-0.0038448659877623977,0.84501745903841,10.089430894308943,52
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT, SET OF 3 CAKE TINS PANTRY DESIGN ",NATURAL SLATE HEART CHALKBOARD ,0.5730337078651685,0.049586776859504134,0.009149048528938946,1.489947706875839,11.925,70
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.5581395348837209,0.10925216690183431,0.0068550822194207335,1.3024130915137062,11.072916666666666,113
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.647887323943662,0.10925216690183431,-0.0020751257104345564,0.9470150306672089,20.202380952380953,168
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.5511811023622047,0.10925216690183431,0.009255177686905251,1.2983900516708915,11.571428571428571,138
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.8307692307692308,0.04192703084055634,0.011288940655069631,1.9385917939069397,17.42622950819672,68
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8904109589041096,0.04192703084055634,0.006431459477859983,1.301511127614404,32.0188679245283,83
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.550561797752809,0.03587986293086071,0.006837041887821561,1.5293040753928808,10.03370786516854,49
"WHITE HANGING HEART T-LIGHT HOLDER, JUMBO SHOPPER VINTAGE RED PAISLEY, NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.550561797752809,0.03587986293086071,0.006388634006000686,1.4779962546816479,10.382022471910112,49
