ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
391882843c82da37ca8a92089212ec51,45,NA,Canada,NA,Employed for wages,60000,female,60000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,NA
b6a5c025a6e94b11a5b3781782b21671,20,NA,NA,NA,Not working and not looking for work,NA,female,NA,freelance ,NA,Bengali,NA,high school diploma or equivalent (GED),NA
f8a7d9d02664a80fffd20e78331095ea,33,NA,United States of America,NA,Self-employed business owner,90000,male,NA,work for a startup,Full-Stack Web Developer,Spanish,NA,bachelor's degree,34000
38b758006b74f143e73cfecd49be39e5,33,2,United States of America,NA,NA,50000,male,NA,work for a multinational corporation,Full-Stack Web Developer,English,divorced,"some college credit, no degree",9500
0880df1effe02366577f5dd42c3ac310,33,NA,United States of America,NA,Not working but looking for work,50000,female,NA,work for a medium-sized company,  Mobile Developer,English,married or domestic partnership,bachelor's degree,10000
82100a73f75bad7f40e52ff2ba828e42,25,1,United States of America,software development and IT,Employed for wages,NA,genderqueer,51000,NA,NA,English,married or domestic partnership,bachelor's degree,8000
fe197df415c3b025fe97696efac4e7fb,28,NA,United States of America,software development and IT,Employed for wages,NA,male,80000,NA,NA,English,NA,bachelor's degree,6000
7535c04eae0517d6ce4d934dba8a3448,52,NA,United States of America,NA,Not working but looking for work,58000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
c30ef5336f7597d625e76e092d583dc4,28,NA,United States of America,NA,Not working but looking for work,50000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,25000
b02130abb0cc747bcf2e68d679a48e85,26,NA,United States of America,software development and IT,Employed for wages,NA,male,NA,NA,NA,English,NA,master's degree (non-professional),NA
aac6370d90ab4964cc74b0d7d6502f4c,57,4,Canada,NA,NA,NA,female,NA,freelance ,NA,English,"single, never married",associate's degree,NA
aa079036dec97286bb23e47224d11dd5,36,NA,United States of America,health care,Employed for wages,NA,male,52000,freelance ,NA,English,NA,high school diploma or equivalent (GED),NA
3fb7f7c2673b6b47a3ffbad1365ba743,25,NA,Canada,NA,Not working but looking for work,45000,female,NA,work for a medium-sized company,Back-End Web Developer,English,NA,bachelor's degree,NA
9a816b56bf6cc4fb9645613d0ca375f5,41,4,United States of America,finance,Employed for wages,NA,male,92000,start your own business,NA,English,divorced,"some college credit, no degree",NA
cd842e28f2b71c3de87f968a2fbd0cee,40,NA,United States of America,NA,NA,40000,male,NA,work for a medium-sized company,Back-End Web Developer,English,NA,bachelor's degree,NA
878455d04396894bef49b9820ac1c513,32,NA,Ukraine,software development and IT,Self-employed freelancer,NA,male,9000,NA,NA,Russian,NA,bachelor's degree,40000
b8c4511c68777ac8eabda15f04d90bf9,43,1,Australia,education,Employed for wages,NA,female,40000,freelance ,NA,English,married or domestic partnership,bachelor's degree,10000
f1067359851d1515be5be2425b2cb26c,15,NA,United States of America,NA,Not working but looking for work,NA,male,NA,start your own business,NA,Russian,NA,some high school,NA
6ce34cac5cff3db7e63c555e1c74eb8d,31,NA,United States of America,law enforcement and fire and rescue,Employed for wages,50000,male,46000,work for a medium-sized company,Back-End Web Developer,English,married or domestic partnership,"some college credit, no degree",3500
a143a32762df8ab509df16ab6fd07aee,21,NA,United States of America,NA,NA,60000,female,NA,work for a multinational corporation,Full-Stack Web Developer,English,NA,"some college credit, no degree",20000
20825a6c7d9b8851371bb62481d28d75,43,NA,United States of America,law enforcement and fire and rescue,Employed for wages,NA,male,27000,start your own business,NA,English,NA,"trade, technical, or vocational training",NA
fac06a1b99ae8dd79c3ec7d4927b1a66,27,NA,Colombia,software development and IT,Employed for wages,25000,male,12000,work for a startup,Back-End Web Developer,Spanish,NA,"trade, technical, or vocational training",NA
f3755879f57c651c6af1407818a79d80,21,NA,Nigeria,NA,NA,NA,male,NA,NA,NA,Yoruba,NA,bachelor's degree,NA
6c4c71768840138a4ff5a1b7de5815be,24,NA,Australia,NA,Employed for wages,50000,male,50000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,NA
81abfce5e6d851ef11ac76f905b68511,23,NA,Bangladesh,software development and IT,Self-employed freelancer,NA,male,NA,NA,NA,Bengali,NA,bachelor's degree,NA
d8e3856ec5466702350635a010dfb783,27,NA,United States of America,software development and IT,Employed for wages,60000,male,38000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,30000
0c7725bf752029eac450223a8f77ed10,29,NA,United States of America,education,Employed for wages,105000,male,12500,work for a medium-sized company,  Data Scientist / Data Engineer,English,married or domestic partnership,Ph.D.,NA
1d245d32c9325c4da4646ed6a9ade793,49,NA,France,NA,Not working but looking for work,NA,female,NA,freelance ,NA,French,NA,master's degree (non-professional),NA
56613c0b3f428fdb1e7e238746a53c42,24,NA,Canada,software development and IT,Employed for wages,65000,male,17000,work for a startup,  Mobile Developer,English,married or domestic partnership,high school diploma or equivalent (GED),NA
af0b2f65bfc19fa3570eb12b79597e42,21,NA,United States of America,NA,Not working and not looking for work,NA,male,NA,freelance ,NA,Spanish,NA,associate's degree,NA
4d7e535d9b261ef3f2c40c97c507a123,18,NA,South Africa,NA,NA,NA,male,NA,start your own business,NA,English,NA,high school diploma or equivalent (GED),NA
8d5289ad6829ce4b24845b04053bfd7b,34,NA,Romania,software development and IT,Self-employed business owner,125000,male,35000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
dfb9ad9e63b09274f25eb1da70c5fff8,56,3,Germany,software development and IT,Employed for wages,NA,male,120000,NA,NA,German,married or domestic partnership,"some college credit, no degree",NA
e4ba1997317e6a1132ad299236f0b5c3,33,NA,Canada,NA,Not working but looking for work,60000,male,NA,work for a medium-sized company,  Mobile Developer,Italian,NA,bachelor's degree,30000
fb0f55fccbdf148bfc2e1f056fc2a88c,31,NA,Kenya,NA,Employed for wages,NA,male,NA,freelance ,NA,NA,NA,bachelor's degree,NA
226321fe045e6cb39849bd3afb31f84d,19,NA,Philippines,NA,Not working but looking for work,NA,female,NA,freelance ,NA,Tagalog,NA,"some college credit, no degree",NA
31ca162ff000e14c370e950e13161393,32,NA,United States of America,software development and IT,Self-employed business owner,NA,male,28000,start your own business,NA,English,married or domestic partnership,bachelor's degree,NA
dd23bb92e53055cc15ec5d5a2a809ed6,23,NA,India,NA,Not working but looking for work,60000,male,NA,work for a startup,Full-Stack Web Developer,Telugu,NA,bachelor's degree,NA
19289547bb21c3571e1fa284b2bb9ed7,15,NA,India,NA,Not working and not looking for work,110000,male,NA,work for a multinational corporation,  Data Scientist / Data Engineer,English,NA,no high school (secondary school),NA
0eca1d2087db553bde63965449b76c4a,20,NA,India,NA,Not working but looking for work,20000,male,NA,work for a startup,Full-Stack Web Developer,Hindi,NA,"some college credit, no degree",NA
0858db6562e1b878128aa3c4e1f6b83e,33,NA,Ukraine,software development and IT,Employed for wages,30000,male,6000,work for a multinational corporation,  Front-End Web Developer,Russian,NA,bachelor's degree,NA
1390e79ffc878016a37acf9998431f8a,24,NA,Poland,software development and IT,Employed for wages,NA,male,25000,NA,NA,Polish,married or domestic partnership,no high school (secondary school),NA
c41d27e4416f8e718d06359195defdd4,33,1,Slovenia,software development and IT,Employed for wages,NA,male,50000,NA,NA,Slovenian,married or domestic partnership,master's degree (non-professional),NA
f21770ae9196f5f7a158b2d6f74aa2e5,34,3,United Kingdom,finance,Employed for wages,NA,male,35178,start your own business,NA,English,married or domestic partnership,"trade, technical, or vocational training",NA
d2fdaf9c9b02f6051444c16f28d1dc82,23,NA,United Kingdom,food and beverage,Employed for wages,32000,female,NA,work for a multinational corporation,  Front-End Web Developer,English,NA,bachelor's degree,NA
fd138c70b1e60ca68eb8198991738b0c,25,NA,India,NA,NA,NA,female,NA,work for a medium-sized company,Full-Stack Web Developer,Malayalam,NA,bachelor's degree,NA
a5cdbe826c5878f3bfed52eca147d69a,32,NA,France,NA,Not working but looking for work,75000,male,NA,work for a startup,Full-Stack Web Developer,French,married or domestic partnership,bachelor's degree,NA
1b080647c29cc617933b0361f682da47,40,1,Germany,software development and IT,Employed for wages,NA,male,70000,NA,NA,German,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
d3141a35125026555704144a2b49d728,20,NA,United States of America,NA,Not working but looking for work,NA,male,NA,start your own business,NA,English,NA,high school diploma or equivalent (GED),2000
83b5ca1b91d533b215236b434e5d203b,40,3,France,education,Employed for wages,32000,male,26000,work for a startup,Full-Stack Web Developer,French,married or domestic partnership,master's degree (non-professional),NA
9740661f9432cbcb0967360f78cfaa76,30,NA,United States of America,NA,Not working but looking for work,45000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,associate's degree,12000
f0543e41b3c160ae3e7c79a5cb3e8419,19,NA,Belgium,NA,Not working and not looking for work,NA,male,NA,start your own business,NA,Dutch,NA,no high school (secondary school),NA
4e7868271d93e7f8faf4409ca25c1e85,31,NA,United States of America,NA,Employed for wages,65000,male,NA,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",NA
d215265406fe260d9342e60020bb0404,37,NA,NA,NA,A stay-at-home parent or homemaker,60000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,master's degree (non-professional),NA
fc71cb6c5a741d20480961fd0c5107ef,70,1,United States of America,NA,Not working but looking for work,60000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,master's degree (non-professional),30000
c85802b35244865c08b5c54b54c96f7f,32,2,United States of America,NA,Employed for wages,80000,male,45000,work for a startup,  Front-End Web Developer,English,married or domestic partnership,associate's degree,40000
a81366ff4b02ffcc47bba297df48ac87,27,NA,United States of America,NA,Employed for wages,60000,female,24000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"professional degree (MBA, MD, JD, etc.)",20000
8950b7d1bd6afdc609b6c4e7a0f2acce,30,NA,Poland,NA,Not working and not looking for work,NA,female,NA,start your own business,NA,Polish,NA,master's degree (non-professional),NA
8eb6482dc27c45805e03345d827736c3,33,4,United States of America,software development and IT,Employed for wages,NA,male,40000,NA,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
b76c7ef139197a9630e0a2c564f7c441,27,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,60000,female,20000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
04b844ad689e0a63feb178a8537f47b8,23,NA,Canada,software development and IT,Employed for wages,NA,male,14700,NA,NA,English,married or domestic partnership,"trade, technical, or vocational training",NA
1a0f9ab4946088538aeeece859421d5f,22,NA,Germany,NA,NA,NA,trans,NA,NA,NA,German,NA,high school diploma or equivalent (GED),NA
e05ff21297d16f323af275db4ab11ad1,22,NA,United States of America,software development and IT,Employed for wages,NA,male,NA,NA,NA,English,NA,bachelor's degree,15000
8ba59e69ddc4b7d9b692badb97c47c01,24,NA,United States of America,software development and IT,Employed for wages,NA,male,32000,NA,NA,English,NA,"some college credit, no degree",NA
4773ac738effe974c7f27c719fb3c42c,42,1,United Kingdom,education,Employed for wages,NA,male,40000,freelance ,NA,English,married or domestic partnership,master's degree (non-professional),NA
16c4a78ed042d46799d2ff69e762f4e3,31,NA,United States of America,education,Employed for wages,NA,male,54000,start your own business,NA,English,NA,master's degree (non-professional),NA
356f8dcee036a6b95f299e75963c24f9,26,NA,United States of America,software development and IT,Employed for wages,NA,male,98000,NA,NA,English,NA,bachelor's degree,20000
1dcc0f5bd445991daf40e75def2f20e2,24,NA,United States of America,NA,Employed for wages,60000,male,56000,work for a multinational corporation,  Data Scientist / Data Engineer,English,married or domestic partnership,master's degree (non-professional),25000
73a0409a71faddb0fdb84f43b9b9b50d,29,NA,United States of America,software development and IT,Employed for wages,80000,male,58000,work for a startup,Back-End Web Developer,English,NA,bachelor's degree,NA
66bbdde883157e94319354d7a49ab004,25,NA,India,software development and IT,Employed for wages,NA,male,10000,work for a startup,  DevOps / SysAdmin,Hindi,NA,master's degree (non-professional),NA
6a9746926a5de5b887a22ed58fa96a8e,21,NA,India,NA,NA,NA,male,NA,NA,NA,Tamil,NA,bachelor's degree,NA
afc5baead6f7e7c1779aca15f7c752b4,58,2,Germany,software development and IT,Self-employed freelancer,NA,male,100000,NA,NA,German,married or domestic partnership,master's degree (non-professional),NA
be63e8df0a8401e08c9ce6c87baf3531,31,NA,United States of America,NA,Not working but looking for work,NA,male,NA,freelance ,NA,English,NA,bachelor's degree,NA
70c5d10cf1111182796c7e9ee18b6e5c,29,NA,United States of America,software development and IT,Employed for wages,NA,male,72000,NA,NA,English,NA,bachelor's degree,160000
188bba705256c64bc169eb5284c44ca4,30,NA,United States of America,software development and IT,Employed for wages,NA,male,65000,NA,NA,English,NA,associate's degree,65000
109847f22dc326f544da335caa24d45f,46,NA,United States of America,software development and IT,Employed for wages,90000,male,115000,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",NA
badfe6a644e9dbd338052186602a7508,25,NA,United Kingdom,software development and IT,Employed for wages,NA,male,16000,NA,NA,English,NA,master's degree (non-professional),NA
89929661e59ac12ce9b4e070f7792764,NA,NA,Australia,software development and IT,Employed for wages,NA,male,NA,NA,NA,Korean,NA,bachelor's degree,NA
14593a91a89cd5fb6b6a119ad33fe1fd,41,NA,United States of America,NA,Employed for wages,60000,male,90000,work for a medium-sized company,  Data Scientist / Data Engineer,English,NA,"professional degree (MBA, MD, JD, etc.)",7000
b46a1c50020b16a20d0b1f2f0b1e7866,26,NA,Canada,NA,Not working but looking for work,NA,male,NA,freelance ,NA,English,NA,bachelor's degree,NA
7153f963c541cb0a6d6e41a63d89b302,36,2,United States of America,software development and IT,Employed for wages,70000,male,88000,work for a startup,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,45000
279358e154ee0eb52afa6848f4ba49b2,43,1,United States of America,software development and IT,Employed for wages,NA,female,85000,NA,NA,English,married or domestic partnership,master's degree (non-professional),NA
f7f99dc5d0311f5a3abfba25b0842dce,32,3,United States of America,NA,Employed for wages,60000,female,67000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,NA
6912f0e990e21024da6a6d3bf0055f28,25,1,United States of America,NA,Not working but looking for work,60000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,NA
c68512065a52d8b9b22b9b4e1cb61af2,49,3,United States of America,NA,Not working but looking for work,60000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",70000
04f3b4a12167bf339c6e05f697308ff6,20,NA,India,NA,NA,NA,male,NA,start your own business,NA,Tamil,NA,some high school,NA
9584e02174b42dd598e9162f52b8ff02,36,NA,United States of America,NA,Employed for wages,45000,male,36000,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,74000
3ea1cc9984b7db3975d0f3fbf7f19f7b,23,NA,United States of America,NA,Employed for wages,NA,female,20000,freelance ,NA,English,NA,bachelor's degree,13500
2b54c67d3ada1432b239fe86975a3bf9,33,NA,United States of America,finance,Employed for wages,65000,male,61000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,50000
e7c99d38dbd810a9de77220e6ac863f3,31,2,United States of America,NA,Not working but looking for work,60000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,NA
64e741204c562d42875c628b32fbfbff,32,NA,United States of America,NA,Not working but looking for work,60000,male,NA,work for a multinational corporation,  User Experience Designer,English,NA,bachelor's degree,NA
